Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110
Weather_Condition_Mostly Cloudy / Windy,0.0253838534135635,0.0343243262916376,0.0693637561325908,0.0503369173938343,-0.0419922051508387,0.101927678760332,0.0313897350432888,-0.0294735742611946,-0.077132160023937,-0.0126851425058941,0.219853377822608,0.119145227611325,-0.0149226095767076,0.0365255980544376,-0.0767363305462095,0.00681819181274274,0.0758944290128047,0.10310498940453,0.039392642547915,-0.100240620039292,0.0426371404051588,-0.0850090445774637,0.00435712594655234,-0.0526479447556904,-0.0143048525620945,0.0107824314960926,-0.00312343227843881,0.0470478318651405,0.13773470900159,-0.114451554060326,-0.0105048490700676,0.129647849104373,-0.131029868947681,-0.00121149244774602,-0.0554453739714603,-0.0208751622745201,0.132778224351166,0.0722962633426388,-0.0302708917953673,0.00361837586599592,-0.0792240013549963,-0.178638257959241,0.20139374470453,0.00301875365259442,0.00654631020391584,0.268034934654144,-0.0895308271415444,-0.0835648085390639,-0.0633716343768041,0.05323270024858,0.060492553486036,-0.0605806544194202,-0.0200574182044981,-0.0442124744190467,-0.0560852634053789,-0.00846692446090933,0.00503993617905644,0.0153329992557009,0.0454319882398421,0.0331962024905756,0.0489065789476231,-0.0322700498501263,-0.0213889713275155,0.007979827895332,-0.0262350984175336,0.00357201366107976,-0.0365877018990861,0.0879801165996686,-0.00605585289552349,-0.00262684983029557,0.165646786023121,0.162469524606349,0.0581904687171787,0.109229295773072,-0.13006018918522,-0.0598741960753034,-0.152544020281924,-0.0983999818821178,0.115958034067665,0.0180644561180663,-0.0363440159278674,-0.163101104781047,0.144492612122558,-0.0499316912642331,0.0585386631597562,0.518077946555441,-0.00204498329319465,-0.147442087705504,-0.0473088313736169,-0.07035819634328,0.0264390954430244,0.0639047892397058,-0.134528504542986,-0.0885782766758082,0.0423662185569583,0.120415312850364,0.02005207697767,-0.0129259343127499,0.0184305349341617,-0.00742329113514513,0.00524924200547266,0.0193268371589395,-0.0976489264198086,0.0673942153051601,0.0797771674676733,-0.0228411227690043,3.39659120948248e-05,-0.0648704584213304,0.00708570652010861,0.0149837721041733
Weather_Condition_N/A Precipitation,-0.00137313391639894,-0.00806773173504234,-0.0019885493977226,-0.000695163126484738,-0.00328115764765122,0.00172940257875402,0.000102847222041798,-0.00745944348070124,-0.00374015647101151,-0.000490841980903454,-0.0187054790623351,0.0160488058678784,0.00572614256825474,-0.0122495730141681,0.0174497818122337,-0.0104955065099215,0.00901090349896927,-0.00907543288260325,0.00454489229042494,0.000681668087581474,-0.00681416837029997,0.0436710892565004,-0.0114121694079249,0.0169132734101358,0.00219234475671727,0.0186054989289884,-0.00943599410587996,-0.00632579536179828,0.0316393766178975,0.0269470324396117,0.0861493119221409,0.0820502795998545,-0.120396521433319,0.0888653946422682,0.188359035102429,0.0251720965013632,-0.180369821772471,-0.0343050589557115,-0.16182438649244,-0.329466786324569,0.00604881276597372,-0.329627323651049,-0.212127966670602,0.0417554463290658,-0.216011892586984,0.109449596691979,0.109304451097611,-0.166267180372275,0.194433831471491,0.00814883431169624,-0.126594266659144,0.0821321010975301,-0.181984980220138,-0.0153209786256773,0.0708765318463897,0.0295465068067754,-0.0509473227902524,0.0743499650211688,0.129722196718462,0.0645094273792619,0.0229031077029058,-0.0438595356273704,-0.0109100647883515,0.0119142430480318,-0.0573327639682673,0.0795508221445876,0.146009788031598,-0.0452886603059354,0.138816924351555,-0.0756764485086739,0.064655117742893,0.00736158770223651,-0.152552238343855,-0.0990972321502626,-0.221719268416041,-0.159414354075046,-0.164159451357161,0.140845718490039,-0.25439497368187,0.166945117169167,0.0524381362600329,0.0689074965685763,-0.0496631835724714,-0.103272691514033,0.148819366009399,-0.0452062017310791,0.0573363990219657,-0.0505218022770236,-0.0583070315393002,0.0110170668420389,0.0441042337973447,-0.0288289191592511,0.0184592550242382,0.0227801387911506,0.0025436632361678,-0.00879011570046113,-0.00475008512084507,0.00161951395365052,-0.00679075233639851,0.000543178877974198,0.000207947644736503,0.0019970590863756,-0.00329575211225085,0.000349159827328362,0.000514522563475055,0.010431658298716,0.000353600003367508,-0.00623950751619486,0.000855515133884031,0.00148690557338062
Weather_Condition_Overcast,-0.0078169322388318,-0.0669450846228328,0.0957624969089052,0.0787090305612053,0.239240125389414,0.0124242631707813,0.0376415308875003,-0.0046689505978989,0.154514929036455,0.0185949827662563,0.179987806614356,-0.261081463983507,-0.00216106754766996,-0.336867460990339,-0.135747173223343,-0.0350109264085594,0.0277791910952179,0.0508073053122906,-0.0664305518232445,0.0207291715544865,-0.0118738760477677,0.0460889007842187,0.00186893079117876,-0.0942184100782106,0.170589226132316,0.100802973918557,0.0306019745598936,0.00499769183522658,0.114909062565832,-0.0777619315567133,0.0328101221658308,0.0942664495061361,0.0219861502389741,-0.0687501911085842,-0.00478479702152187,0.0852632858895414,0.0184584637049822,0.0314526901253913,0.0092423004574611,-0.0843532165015908,-0.00334904217648445,0.00895918273719866,0.0117076522154714,-0.0024057571515356,0.0957536176127858,-0.0262310209243946,0.0168652210788684,0.0132990327343433,0.0174440380853863,-0.0292531715672883,-0.0329095822773985,-0.0115425187409699,0.0233358336786758,-0.0180343216520567,0.00573703548566302,0.00276676505665921,-0.0258141208600876,0.0126635532786297,0.0256294221948308,0.00992465294033676,0.0049151616086882,-0.0120863687697106,-0.0016615694743108,0.0044935846227009,-0.0132983686309266,0.0163118276069936,-0.0079426028190814,0.0138091233189271,-0.0103600674675386,0.0159484494313694,-0.000795671785760307,0.0170681442406183,-0.0230943156272385,-0.0249768069879975,-0.00970738693200329,0.0247222944757597,-0.00380557360764438,-0.035462643425452,0.0158760102587442,0.00441109635152112,0.0365851281264005,0.0508225811789742,-0.022343117665263,-0.0309072913373223,-0.0082732777590056,-0.0311913748392543,0.0492123961523244,0.0588944740382047,0.0488633500494424,-0.197528230004641,0.100186934947446,0.433444382135299,0.314828583246476,0.106142095566686,-0.00191474989851763,0.078185316256804,-0.130872516982552,0.128912603770904,0.320992448015072,0.0227649492497425,-0.0178859851586667,-0.0805531656001538,0.0422116896160371,0.0287630247137973,0.0108958086191474,0.0048852382291505,-0.00231429360725946,-0.132232981494235,0.0148871344563404,0.0215652285166972
Weather_Condition_Partly Cloudy,0.0740544530123275,0.0552004991217935,0.0775435848708664,-0.00496524141214862,0.000947688014926965,-0.176530982090087,-0.0915295856120047,-0.0720164846745063,-0.254459154667746,0.711747593303799,-0.0229300262675875,0.0264664754117433,-0.155570232251118,-0.153065288363175,0.0282738447337159,0.029247912484808,-0.0408045224141835,-0.0471831015540986,0.0997578228360762,0.0243709415450921,-0.00108609990328061,0.0510005514326522,-0.0111913915900777,0.0620404838828011,-0.0388324511215718,-0.0684874634593543,-0.0308379489053325,0.00859481084027565,-0.164387184692271,-0.0185937016389338,0.0496964436054603,0.000463057720320699,0.059425505106022,-0.0703122570485251,0.0428490781557383,0.0244534771082497,3.93740651600761e-05,0.0050774656936494,-0.00738205171112921,-0.0264401384576433,-0.00795476609289331,0.0136721852874138,0.00180116481491485,0.0128316112430946,-0.0114629752788399,-0.0198164920305555,0.00394290711790424,0.00259318249623811,-0.00242186577473193,0.00893176965192853,0.00116290098142998,-0.0033459740218324,0.00185776786546668,0.00640118877838309,-0.00586501570862585,0.0011116453732167,-0.00120591559587371,0.00280615817779603,-0.0015394716293751,2.90005217269025e-05,-0.00196305307298227,0.00174137547483755,0.00065340553228703,0.000293989672314061,0.000796049206669783,0.00183910668939594,-0.00422116200799293,-0.00413023227791986,0.00933921956061997,0.00954612382345196,-0.00711725467563826,0.00416095131485666,0.00255793603485771,-0.0185492573072693,0.00697641324259428,-0.00458639253909059,-0.00418675212382265,-0.0105787674518709,-0.00815300526590405,-0.00287146365165891,-0.0131014173151612,-0.041888984345489,-0.0141612393450625,-0.0134797995166732,-0.0273331958089438,-0.000714995756665976,-0.0152247764881194,-0.0373700250066948,-0.0447834044891521,-0.16170893566906,0.0107457677841369,-0.0430704644182755,-0.123733875865728,-0.0639490697544687,-0.0204425443040025,-0.0436082588502207,-0.0145184304588814,0.045207268677189,0.0549156875400464,-0.000982179339901613,0.0061813163954233,0.118361423413832,0.0216705055436059,-0.062609740891069,-0.0132198033389504,-0.108849240524204,0.00132132280041159,-0.38229448503492,0.0416027361973427,0.0829382418320259
Weather_Condition_Partly Cloudy / Windy,0.0231185145203929,0.0302347600018316,0.0525576248051485,0.0350918215665167,-0.0309063896413943,0.0864449199771051,0.0273326491842211,-0.0256506207940645,-0.0403961330528147,-0.0144170832300335,0.116169413986799,0.175584015889455,-0.107410936024714,0.00176751680975479,-0.131143601295338,-0.0111317156362782,0.0590543789430005,0.0233509043286426,0.0271679635263469,-0.0365805944697225,-0.0112374153994052,0.0477142779555036,-0.0205785299322166,0.0241843918034271,0.0973789794070972,0.107275679317752,0.0649767323925572,-0.100916657377961,0.0756855117079788,0.0955929894391652,-0.0332476914098442,-0.0638387307774789,0.0224858801824938,0.0560630689497148,-0.00181173846085487,-0.0715946746334297,-0.138169143385173,-0.154517472856699,0.162621353692752,0.000805099357489716,0.0601516352121613,0.101878704688275,-0.175974411528788,-0.0353774193900998,-0.0442681099465223,-0.2402326010661,0.0752703692438218,-0.057541908485208,0.0534503020978078,-0.131771367784829,-0.0546041092434462,-0.0176966829381359,-0.0425349949323144,0.0432727330544907,0.119652038746759,-0.0568304489381277,-0.000720162641212771,-0.0157152152822109,-0.0454095335767285,-0.00280176567077769,-0.00602311061401373,0.0294932170424343,-9.10736845696154e-05,0.00129069405259086,0.0306481983432037,-0.00277248931208817,0.0455397963817121,-0.044809335701906,0.0181835981109212,0.0357012123589549,-0.095735125891702,-0.0852407471512863,-0.0660468732628455,-0.0244389845870324,0.143916819108046,0.189058272233834,0.298128999957446,0.0760292109279764,-0.121221849727098,0.106103184153989,-0.0875507113479465,0.268684996636916,-0.153585808316366,-0.00378541385401301,0.0571766943246027,0.457565508856436,0.0686635828793733,-0.105491358714922,0.09084114281544,-0.00351888420152365,0.0839129675870145,0.0734904162279038,-0.14195020462926,-0.0346303485176355,0.0357646797190478,0.0761935914244042,0.0192735878476352,-0.00186524342457418,0.0102758786655993,-0.0132776430579428,0.00971254118045534,0.0295032490331563,-0.0836116414356075,0.0435998639642762,0.0620290986352048,-0.0185097739737125,0.000933149319590429,-0.0516405232228405,0.00544113313694364,0.0116842643406945
Weather_Condition_Patches of Fog,-0.00737181870603756,-0.0259965807377916,-0.0296031646322208,0.0122938673051491,0.0286266202133264,-0.00982683984251118,-0.0112972145224642,0.0483490542142417,-0.0226372280174086,0.00847971801255004,0.0723234384777415,-0.00366502821702445,-0.0488671074319598,0.0362175088787534,0.00644364361174447,0.0170925269852318,0.0386552108166492,0.0241998508813627,0.00264333180658297,-0.00711446276828985,0.0153639726190502,0.0435545526874176,-0.0168651309471573,0.0134172586160693,-0.0127757895113735,-0.0312737941970226,0.0133491825497993,0.00647421895278058,0.0324361106997722,0.0116885162149796,-0.0685505074200294,-0.0152219637042192,0.0214281275079357,0.0097654686014229,0.0432872771190566,-0.23108725296699,0.213378131895401,-0.0534984035639636,-0.160824498440117,0.172927873937136,-0.325980703262672,-0.0193343162751476,-0.0385164625143013,0.133605403692118,-0.090359717514905,-0.190855807019723,-0.0694276160992226,0.0268508634601164,-0.0412961605452883,0.237223892143704,-0.228750042382003,-0.118944619789909,-0.0134088771755423,-0.235526158272045,0.125708929634071,-0.147536092300824,-0.0776672860596963,0.117774746254075,0.161063007492536,-0.0246161634280189,0.0216747296855186,-0.0489116957282341,0.00725324127494594,0.00434669029826819,-0.085416240605001,0.132832225057933,0.217779713012733,0.24766394507967,0.0965757815482718,-0.0270419902837975,0.0256292184354989,-0.239320321792214,-0.0553742023710648,0.111921986252543,-0.0122701205991151,-0.0979011004220819,0.141458010527444,-0.0692689578536343,-0.0403818096088869,-0.0372213235130666,-0.0208437060781773,-0.0136567447997873,0.0109006090670378,0.223949075398053,0.0271855739486258,0.0231906261772866,-0.00414680892897167,0.0668646174107401,0.0424383311900211,-0.122181372628366,-0.0879958450020527,-0.0928555380664922,0.133888328060243,0.0590610231687493,0.00471679695072782,0.0386497601346559,-0.00223370333397348,0.0190884390418927,-0.00939958170824078,-0.00463498069452566,-0.000839635121668199,-0.0304255883936769,-0.00210340939438263,-0.00244999490485111,0.00173811455896435,-0.0024370307106306,-0.000317236082605735,-0.0258838942603042,0.000922177467153499,-0.00143564882391568
Weather_Condition_Rain,-0.0112070499984304,-0.162033878592147,0.062361390378292,0.0377692816726873,-0.0807059443846047,0.0451626502925272,0.0101567055566058,-0.0742414710315964,0.0221356090066746,-0.0119117896340733,-0.0130462077619656,-0.0478146698092595,0.094899523198597,0.000328256963589619,-0.0146874591348671,0.0294604643285154,-0.0460651448667299,-0.125710159263437,-0.0386114499424287,-0.000686833687915538,0.0225998222950915,-0.0010808353314504,0.00825956191105428,-0.0394387635996318,-0.0099186178444375,-0.0286267199094126,0.0464145965815655,0.0662125376230576,0.0270085411640352,-0.212963023036013,0.129834741027517,-0.0339678466834959,0.17155137581973,-0.208040680938949,0.184197374786373,-0.584863809987805,-0.45769456310702,-0.0382611340441867,0.153476791641287,0.120379133981591,-0.0275454016001695,0.048302934764007,-0.00247960676264853,-0.0106770915289598,-0.0684591710164447,0.0617892402935123,0.0144677507735846,-0.00976157759390628,-0.0107055834727857,-0.0136167101367471,0.00713666438666331,-0.0350151430631056,0.009433096116994,-0.0140887895791105,-0.00142050715071402,0.0256357368619626,0.0112337608863723,-0.00467659410281031,-0.0064040094586627,-0.00513996585329555,0.0129838924146277,-0.00308324619295749,-0.00276886123286254,-0.00355285932964359,0.00151388506335092,-0.0196129148774007,0.00897688976865219,0.0242032314779729,0.00542558130161108,-0.000204172808195881,0.0605168658344491,0.0684424796816114,0.0862414229825091,0.0172758992157393,-0.00961841242306595,-0.10878684917913,0.0235170970482677,0.0443295655092878,0.0367691318720156,-0.0825694883700899,0.0543730212662247,-0.10107130487801,0.0447801406380925,-0.0659852548151119,0.0567404084256778,-0.0196772850619867,-0.0159074336467393,-0.00927834232554518,0.0188837521456633,0.0120827715356075,0.00493011167579556,0.0420283742005588,-0.0460625443657676,-0.00414446062146788,0.0262192015879795,0.0191549894839255,-0.0225894618311281,-0.0519904381391344,0.0262695832182916,0.0101132333757236,-0.00975046610317484,-0.0810587011188742,0.0274128367741524,0.0465097216040691,0.000494563693282738,0.196505294952814,-0.00289071197347481,-0.115498446451787,0.0138505412281816,0.0267047958957878
Weather_Condition_Rain / Windy,-0.000408516197682831,-0.026726027182057,0.0385156699399475,0.0236456522813788,-0.0461457942591586,0.0372764039130111,0.00414644549144423,-0.0138331822130752,0.0221578631593839,-0.00392750084368513,0.0391409360900843,-0.047625590937641,-0.0803910332794223,0.0313513210272644,0.0312174350218043,0.0408060100751133,-0.0435376983814621,0.0185653384158688,-0.00968388294629601,-0.0326393108098526,0.00696829456621952,-0.1115317786783,-0.0343371809865732,0.0313613952783447,0.0373239450838136,0.0104794562343814,0.000592606705878371,0.054907665233588,-0.0756408003959286,0.0033439420617597,-0.00285004364122653,0.0391804200828655,-0.0130498141736358,0.0195636386742906,-0.0480944446990078,-0.152991303105979,0.0998433195899784,-0.0110679045210012,0.0474652858643991,-0.163040297331055,0.21831025290722,-0.178754697178836,0.134570485711518,-0.136036859941373,-0.06651702622614,0.0348876829725108,-0.158465217008019,-0.178953531226819,0.0600466031600642,-0.191271866605448,0.123955926996117,-0.321845729343682,-0.104030326340763,0.14433048264419,0.167310891012054,-0.0211161860596738,0.0296001456269665,0.0356258013149971,0.00991744845671423,0.0400190693657598,-0.0056328810883813,-0.0215225891853926,0.0416757313622055,0.00391260947555938,-0.0511690946415126,0.0569707692766696,0.0880522864753641,0.00507066821493989,0.133969376255473,0.310494173307862,-0.211070984579292,-0.348983571532623,-0.0982090491826569,0.0996646372438445,0.00245489941709159,0.163888762689278,-0.0376139947755733,-0.194862521469744,0.0333058481533529,-0.105936962975551,0.186240573709933,-0.0214452138618557,0.0689416540008744,0.0161983688861926,-0.0643297054639393,-0.142209953638554,-0.0299491115436798,0.0243923558997321,-0.05255560366115,-0.0095105995102153,0.0248964668157597,0.0156393310470989,-0.0594695344809234,-0.0247864194119553,0.0181046076047381,0.046500112727827,0.0181293785296983,-0.0576415159753073,0.0246966030671081,1.6658538867566e-05,0.000875758878044924,-0.00975097212276497,-0.0395430084320702,0.0349685749427101,0.0320497464568973,0.0456914915167709,0.0001502717406419,-0.0241078698084917,0.00262774183797687,0.00567228796008116
Weather_Condition_Rain Shower,0.000495453377528327,-0.00322740548135953,0.00281137693869875,0.0013031998927701,-0.00334997090117807,0.000438169669152212,0.000890341174074814,-0.00761908472559152,-0.00824824004769662,-0.000204337704165663,0.0115794774762858,-0.00950407455246192,0.0104854906816055,0.00137957312827955,0.0233076879530861,0.0226789334427697,0.0119942346410992,-0.0093812964373757,-0.0102581749384029,0.00913684966974412,-0.0227697476445358,0.00162663984833448,-0.00569336381180248,-0.00604653757202094,0.00233918801341124,0.0225682398124687,0.00500465869097256,0.00227544988620385,0.0173089854169255,0.00463926235972486,0.0105912100723532,-0.00492661380813352,0.0366849446116523,0.0952931541757457,-0.0100957697968145,-0.02592497873399,0.0266376298216379,-0.0320482175557888,-0.0685831287463011,0.12404390221372,0.0157345561175391,-0.015775957471971,0.0096015874337655,-0.137052682546786,0.0571655677946765,-0.0808431278550187,0.0875859529199764,0.0831686248521769,0.0529710395178066,-0.225959584132265,0.353653281640271,0.146198970515511,-0.264312177462921,-0.0932844176458877,0.033465396620604,-0.0344955903679538,-0.391314764636255,0.0134257767138624,0.148276568135272,0.235749329909058,0.046486957971892,0.0707915183935003,-0.0310493182908472,0.0210960984953855,0.0434078811325721,0.115916571019465,-0.31029879027274,0.251742781596769,0.275718432632332,-0.187158795896037,-0.13051184023922,-0.051647652422066,0.225890068555373,-0.00884221667645115,0.0422361540874839,-0.151572932534822,-0.0148905729375663,-0.0494304890066732,-0.0124296863332671,0.00804472214247572,-0.0202569576874554,0.0686674851434589,-0.00155427315391444,-0.0535353967995475,-0.0361560737767458,-0.0154560849620135,-0.0122273460182067,-0.018147126385254,0.00109988808985975,-0.0554053931507189,-0.0286328525051385,-0.00377563916296323,-0.0208391748137476,0.00200235437264291,-0.000929262588384813,0.00736022430155212,-0.00672814230425012,-0.00109560638369909,-0.000772846361660457,0.0036364067228699,-0.00210153730380909,-0.000954381398265455,-0.00165205994346569,0.00168082477512351,0.000126828002593939,0.00493024509171889,-7.27165427265871e-05,-0.00409702197682028,0.000529363341086199,0.00101476931712542
Weather_Condition_Rain Showers,0.000679434639897681,-0.00585924541811118,0.00428912350019611,0.00135409349861026,0.00154345698342124,-0.000387929199162016,0.000667628627618262,-0.0107288514896808,0.00132103726123605,-0.00188419045941597,-0.00332907097454204,-0.00516117046363759,0.000726138401292287,0.0127292804152265,0.0124695406090923,-0.0170974529155498,-0.00154287726298522,-0.00665118880740799,0.0147191219984741,-0.0244762060160185,0.0417815140252535,-0.00706093941322725,-0.00245441855373968,0.00440951297919813,-0.0332048487018509,0.0355237343198565,0.0202515310626692,-0.0421643706381775,-0.0338582637161576,0.0694968671484616,-0.0875303943823079,0.183852289782425,0.0754698036097834,0.00534781951272855,0.0541953944272114,-0.0483601161756742,-0.00264143041493518,-0.0996520220268672,-0.0862688053646575,0.137562290952285,0.0133616964639359,0.0357101474998814,0.0262794151952529,0.0453240811393286,-0.00111178559203611,0.00747763633069847,0.174802860676637,-0.0154600699520021,0.0851077487675059,-0.0225189693601832,-0.191314621677088,-0.0747560834569197,0.000594298025441444,-0.0229800541703679,0.0421605062393034,0.346889061582136,0.132450126389867,-0.2771524131915,-0.025074637335341,0.0911523048199509,-0.359071870477416,-0.134433623801377,-0.257807358365293,0.118772537916097,0.0309128654589136,0.296509877674006,-0.220766098847945,0.162895258551806,-0.0225594217006803,0.0857930155363014,-0.0274922318283901,0.0826746480646628,-0.091964447658926,0.0589924534073762,-0.0314030207348027,0.0555046452737668,-0.125580075555079,-0.0788119317703025,0.177200660760996,0.189833980313523,0.145527472258056,0.0878148329781832,-0.150004882024866,0.0983521012010407,0.0273482707955383,-0.00489859282630813,-0.0942008175840775,-0.0381213502217009,-0.000559957791961414,-0.00897717070523741,-0.0128520104562234,-0.0293858937946392,-0.0096868749824356,-0.00213164027472725,0.00684483343468924,0.00173877963426515,-0.001898761485107,0.00899929480846909,0.00881759321253117,0.00227911055338135,-0.00112992466026261,-0.000846643364929602,0.00110695733705669,0.00232462176135786,0.000501206199902815,0.00754087560886236,-0.000134296755037074,-0.00330676406336278,0.000445250208551686,0.000376736250281354
Weather_Condition_Scattered Clouds,0.0408798166243311,-0.0153072418174476,0.135934073395265,0.047920344078658,0.30197783327762,-0.133394706997853,-0.0119235309304153,-0.214860011220645,0.201344358803056,-0.0161692334438724,-0.0686086766485639,0.163875581964122,0.0314026074897652,0.405144328931253,0.0461764218517017,-0.0329074712770234,0.0279016752907575,0.0876569929292127,-0.0914223485539207,0.0396494541234631,-0.0282663004656663,-0.0378975538076759,0.0224130991738519,-0.0203571250469653,0.0817276149201017,-0.0211524672231094,-0.00296109289854784,0.00497218278671661,0.0324371220279713,-0.0329855425106746,-0.0102461019262683,0.0331796153427223,-0.070849637305894,0.0155521029722387,-0.0204701989750539,-0.0784943769657316,0.0237426926330731,0.00593048542763953,-0.0177097026136499,-0.0253326908670418,0.0357950473897111,-0.0314376912052666,-0.0418412566029108,-0.0399078597581736,0.0165883955129755,-0.0194022862749392,-0.0189541203794713,0.0229262308794005,-0.0400045963746402,0.0256226949200359,0.0347371995359725,0.0198506995133008,-0.000506244486866874,-0.00183411334241778,-0.00503479575547927,0.00205616551502274,0.00767975294492487,-0.00462590837547789,0.00405588739857384,-0.00025507602486376,0.0156683252663852,-0.000579215061604989,0.00251591361705161,-0.00260547085464359,-0.00299761298014042,-0.0116478902704119,-0.0123231132882192,0.00463450480154619,-0.0196331168588365,0.0146140805087406,0.00875668807225237,6.58684002886496e-05,-0.00200893369782234,0.0183234931657348,0.00954413382235677,0.0191833729756254,-0.0269363622091577,-0.0196607100460697,0.0311429844923355,0.0638341064103702,0.00332410157003862,0.00261440275729282,-0.0165421576433152,-0.0262466873001595,-0.00584854409114695,0.016413932733372,0.155166084170874,0.0986358429703719,0.118679712358816,0.183660557786904,-0.0881038139235279,-0.275888127184917,-0.0873428824148235,0.0187428562877838,0.00980505866755518,-0.0505984740982485,-0.185795505398956,0.209742423730306,0.466694199561524,0.0353912896358202,-0.0170484538388078,0.0561313186976821,0.0675047629650023,-0.0100415027141149,0.00285513227645964,-0.0436026971367773,-0.000581595821723752,-0.174781442698853,0.0190039805497356,0.0249876031518927
Weather_Condition_Shallow Fog,-0.0113101334086733,-0.028758808718097,-0.0212823129681834,-0.00495169415795031,0.0253160021564053,-0.0100118341299694,-0.00140124476310862,0.0339393122672657,-0.0237222041567962,0.00621475939873077,0.0441883573168786,0.0218223550772807,-0.0430773249818937,0.0092715472557246,-0.00965960631740806,-0.0119117181596819,0.0176986664972634,0.0307473415731412,0.020549829471251,-0.0231541075689423,-0.00290596239488344,0.0297034992012773,-0.0360036677661647,0.0950045824074378,0.00206027083922049,-0.0247300912141151,0.0364163662866582,-0.0237163230631164,0.0528905548530826,-0.0151254851308592,-0.0396624164207323,0.0949822421838657,-0.00251649410350106,0.00191351782950249,0.0483570333186016,-0.118366307831527,0.125914627798651,0.135687874473003,-0.0272829657032816,0.117168324017218,-0.24280601834386,0.133261114660712,-0.241383413801223,0.328210404973679,-0.00856269178023895,0.354404994555479,-0.192097023476147,-0.0397394699867303,0.143007225487389,0.01987138409341,0.15634683842853,0.105971636955556,-0.19516666059228,0.264657398139712,-0.0694000252732926,0.102584956220604,-0.00798065560337363,-0.0149442333055442,-0.0612210121183112,0.0310207450897652,0.0745763179772547,0.018345243687987,-0.020347503079301,0.0241744645963738,0.0655367978141012,-0.0907851977068857,-0.16907420842403,-0.218273608144421,0.111802220389279,0.0992809930450919,-0.18775957908211,-0.0100137063135181,-0.0529697649385243,-0.0526080994066401,0.0432103134425577,0.108765487805958,0.161958104524582,0.0457761729646311,-0.0402358287795286,0.0612536136277869,0.146639967466554,-0.0614443532686199,0.00575495645014602,0.0807276863792151,0.110611295092349,0.0329918593841109,-0.0126906985075327,0.0574835391429537,0.0627143504935158,-0.0764014608676177,-0.0863991348909774,-0.0681392983377755,0.15170723338395,0.0466725776764585,-0.0153843048338603,0.0108204179142187,0.0150128398484849,0.0336371392855428,-0.0123408705179887,-0.00166003669997358,-0.000142899168572458,-0.0204652678636245,-0.00727501427952319,-0.00317926508960917,0.00167421723652261,0.00726175391243889,0.000314434537953786,-0.0229322324810552,0.00169169693392398,0.00141436525978338
Weather_Condition_Showers in the Vicinity,0.00343356297370199,-0.0175932430439718,0.0146687089080644,-0.0238751934865516,-0.0239537634892616,-0.0112141778331751,0.00340705028241184,-0.0159885836554717,-0.0217495767802462,0.00321292510922112,0.0196894659839622,0.00369196965930456,0.0206763030325933,-0.00993461200618737,0.0398620315174998,0.0531249651169277,-0.0105255107578966,-0.00886145690918374,-0.0884768139172719,-0.0708955515378256,-0.0603459015486259,-0.0107250567512734,0.0161526251386019,-0.0757280999692989,0.00619318573399614,0.0988044802569349,0.0210868965215221,0.0437714756500598,0.0777161164164118,0.0479112143532885,0.0142568292437732,0.0125833862131177,0.0363405136590773,0.344932011382809,0.0584572156320661,-0.0380457067574098,-0.0808341236660098,-0.00141037638344667,-0.185040005560002,0.101685288183607,-0.0359229862728337,0.116172308533393,-0.105343686654847,0.0254441737465973,0.342017093223492,-0.0458117351002899,-0.149580968962762,-0.0981365642380788,0.0128299594105408,0.019756977994252,0.052373670091908,0.00408810782492564,0.0713525775144177,-0.0852955356244155,0.0760118813586901,0.000277130188811312,0.165608298772506,-0.145110761232038,-0.1302491148411,-0.1067220110959,0.0743077720367027,-0.0167204741404785,0.00679305079156661,-0.0170841949899732,0.016922762370829,-0.196874564143925,0.0335674640490765,0.0342707737058951,-0.0999149317312764,0.157980277917607,-0.104855377398297,-0.0938337191641371,0.0258641490531817,0.130608313747279,0.0564935731949741,-0.326992733628384,-0.266707965046669,-0.117720968169271,-0.22917507012883,0.0324240452482968,0.0425421811623874,0.151456450972788,-0.04139046621002,-0.223160991538293,0.00755924755302387,0.0261474222683088,-0.0903174153086851,0.0220175882183212,0.0375281914673168,-0.164594694086213,-0.0406023616242115,-0.0161879388441972,-0.0730099839404637,-0.0297887333301983,-0.0574869164102622,-0.0193226572301127,0.00293804284872156,-0.0139153087103384,-0.00839032299280458,0.00208054037044904,-0.000790500848677443,-0.00125146606940176,0.00456597958098595,0.00188524095518382,-0.00278422022596434,0.0184654502786471,-0.00023910741744992,-0.0309835849257447,0.00372618888768462,0.00718037515197932
